order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD6865,Vidya,2017-08-04,2017,August,8,4,Bakery,Breads & Buns,1512.48,0.12,131.52,1644,8.695652173913045,West,Namakkal
OD6866,Sharon,2017-08-04,2017,August,8,4,Beverages,Health Drinks,1078.44,0.21,340.56,1419,31.57894736842105,West,Nagercoil
OD6867,Malik,2016-02-03,2016,February,2,3,Bakery,Breads & Buns,1076.3200000000002,0.18,845.68,1922,78.57142857142856,West,Bodi
OD6868,Ram,2018-09-17,2018,September,9,17,Food Grains,Organic Staples,1218.24,0.3,77.76,1296,6.382978723404256,West,Cumbum
OD6869,Jonas,2018-09-17,2018,September,9,17,Bakery,Breads & Buns,354.02,0.26,216.98,571,61.29032258064516,West,Ramanadhapuram
OD6870,Adavan,2018-11-10,2018,November,11,10,Bakery,Breads & Buns,1932.48,0.21,263.52,2196,13.636363636363635,West,Bodi
OD6871,Muneer,2018-02-20,2018,February,2,20,Food Grains,Organic Staples,658.24,0.18,89.76,748,13.636363636363638,West,Namakkal
OD6872,Roshan,2017-11-04,2017,November,11,4,Snacks,Noodles,989.19,0.12,147.81,1137,14.942528735632182,West,Kanyakumari
OD6873,Krithika,2015-01-18,2015,January,1,18,Food Grains,Organic Staples,838.86,0.28,514.14,1353,61.29032258064516,West,Chennai
OD6874,Arvind,2017-09-29,2017,September,9,29,Snacks,Chocolates,490.68,0.19,31.32,522,6.382978723404255,West,Chennai
OD6875,Vinne,2017-02-21,2017,February,2,21,Food Grains,Rice,1866,0.15,622,2488,33.33333333333333,West,Trichy
OD6876,Amrish,2015-03-26,2015,March,3,26,Food Grains,Rice,2060.56,0.3,335.44,2396,16.27906976744186,West,Dharmapuri
OD6877,Amrish,2018-10-20,2018,October,10,20,Snacks,Cookies,784.8,0.13,305.2,1090,38.88888888888889,West,Viluppuram
OD6878,Verma,2016-06-07,2016,June,6,7,Beverages,Soft Drinks,1981.8,0.2,220.2,2202,11.11111111111111,West,Cumbum
OD6879,Hafiz,2018-12-16,2018,December,12,16,Fruits & Veggies,Fresh Fruits,1384.22,0.25,681.78,2066,49.25373134328358,West,Pudukottai
OD6880,Ridhesh,2016-10-31,2016,October,10,31,Snacks,Cookies,380.36,0.11,133.64,514,35.13513513513513,West,Viluppuram
OD6881,Amrish,2015-09-07,2015,September,9,7,Beverages,Soft Drinks,1639.95,0.1,245.05,1885,14.942528735632186,West,Viluppuram
OD6882,Sundar,2016-11-21,2016,November,11,21,Beverages,Soft Drinks,1703.35,0.27,89.65,1793,5.2631578947368425,West,Karur
OD6883,Roshan,2016-11-21,2016,November,11,21,"Eggs, Meat & Fish",Eggs,1048.58,0.23,368.42,1417,35.13513513513514,West,Namakkal
OD6884,Shree,2015-10-19,2015,October,10,19,Oil & Masala,Edible Oil & Ghee,540.04,0.15,46.96,587,8.695652173913045,West,Tirunelveli
OD6885,Muneer,2017-02-21,2017,February,2,21,Fruits & Veggies,Organic Fruits,1363.2,0.14,556.8,1920,40.84507042253521,West,Kanyakumari
OD6886,Adavan,2018-02-11,2018,February,2,11,Snacks,Noodles,1337.7,0.11,720.3,2058,53.84615384615385,West,Karur
OD6887,Hussain,2017-11-04,2017,November,11,4,Oil & Masala,Spices,660,0.27,440,1100,66.66666666666666,West,Krishnagiri
OD6888,Malik,2017-11-04,2017,November,11,4,Bakery,Breads & Buns,2192.01,0.23,164.99,2357,7.526881720430108,West,Chennai
OD6889,Sharon,2017-08-21,2017,August,8,21,Fruits & Veggies,Organic Vegetables,1561.6,0.11,878.4,2440,56.25,West,Pudukottai
OD6890,Hafiz,2015-06-25,2015,June,6,25,Bakery,Biscuits,1578.28,0.11,742.72,2321,47.05882352941177,West,Namakkal
OD6891,Ridhesh,2018-12-28,2018,December,12,28,Bakery,Biscuits,605.8,0.27,326.2,932,53.84615384615385,West,Perambalur
OD6892,Akash,2016-12-25,2016,December,12,25,Fruits & Veggies,Fresh Vegetables,1015.7,0.25,435.3,1451,42.857142857142854,Central,Kanyakumari
OD6893,Surya,2016-09-21,2016,September,9,21,Snacks,Noodles,413.17,0.34,109.83,523,26.582278481012654,Central,Bodi
OD6894,Yusuf,2017-09-25,2017,September,9,25,"Eggs, Meat & Fish",Eggs,1394.22,0.24,1051.78,2446,75.43859649122807,Central,Coimbatore
OD6895,Muneer,2017-11-20,2017,November,11,20,Beverages,Soft Drinks,990.03,0.12,632.97,1623,63.934426229508205,Central,Kanyakumari
OD6896,Vince,2017-11-25,2017,November,11,25,Food Grains,Rice,1542,0.16,514,2056,33.33333333333333,Central,Perambalur
OD6897,Jonas,2015-06-28,2015,June,6,28,Fruits & Veggies,Fresh Fruits,894.6,0.11,383.4,1278,42.857142857142854,Central,Virudhunagar
OD6898,Amrish,2016-12-10,2016,December,12,10,Fruits & Veggies,Fresh Vegetables,2303.94,0.16,147.06,2451,6.382978723404255,Central,Chennai
OD6899,Vince,2018-07-20,2018,July,7,20,Bakery,Biscuits,361.08000000000004,0.25,169.92,531,47.05882352941176,Central,Bodi
OD6900,Sharon,2017-10-02,2017,October,10,2,Oil & Masala,Spices,1521.92,0.12,856.08,2378,56.25,Central,Pudukottai
OD6901,Sharon,2016-12-10,2016,December,12,10,Food Grains,Organic Staples,715,0.28,585,1300,81.81818181818183,Central,Dharmapuri
OD6902,Sudha,2017-10-02,2017,October,10,2,Oil & Masala,Edible Oil & Ghee,1436.33,0.21,586.67,2023,40.845070422535215,Central,Cumbum
OD6903,Sundar,2018-12-09,2018,December,12,9,Beverages,Soft Drinks,1449.78,0.27,536.22,1986,36.986301369863014,Central,Chennai
OD6904,Akash,2018-07-20,2018,July,7,20,Bakery,Breads & Buns,976.98,0.2,737.02,1714,75.43859649122807,Central,Theni
OD6905,Shah,2017-11-10,2017,November,11,10,"Eggs, Meat & Fish",Mutton,1910.48,0.33,260.52,2171,13.636363636363635,Central,Pudukottai
OD6906,Kumar,2017-01-03,2017,January,1,3,Bakery,Cakes,1837.3,0.34,96.7,1934,5.2631578947368425,Central,Vellore
OD6907,Haseena,2018-05-13,2018,May,5,13,"Eggs, Meat & Fish",Chicken,1045.5,0.25,184.5,1230,17.647058823529413,Central,Krishnagiri
OD6908,Akash,2015-11-24,2015,November,11,24,Snacks,Noodles,883.2,0.34,588.8,1472,66.66666666666666,Central,Virudhunagar
OD6909,Sabeela,2018-07-20,2018,July,7,20,Beverages,Soft Drinks,1118.81,0.3,334.19,1453,29.87012987012987,Central,Dindigul
OD6910,Harish,2017-11-20,2017,November,11,20,Snacks,Chocolates,649,0.11,531,1180,81.81818181818183,Central,Theni
OD6911,Sudha,2015-10-29,2015,October,10,29,"Eggs, Meat & Fish",Fish,684.75,0.34,140.25,825,20.481927710843372,Central,Madurai
OD6912,Sheeba,2018-07-13,2018,July,7,13,Bakery,Breads & Buns,1155.3600000000001,0.21,836.64,1992,72.41379310344827,Central,Salem
OD6913,Anu,2018-12-09,2018,December,12,9,Bakery,Breads & Buns,1107.04,0.34,150.96,1258,13.636363636363638,Central,Coimbatore
OD6914,Arvind,2018-12-29,2018,December,12,29,Beverages,Health Drinks,1298.58,0.15,583.42,1882,44.927536231884055,Central,Ooty
OD6915,Harish,2015-11-24,2015,November,11,24,Beverages,Soft Drinks,599.85,0.1,45.15,645,7.526881720430106,Central,Perambalur
OD6916,Alan,2016-06-05,2016,June,6,5,Oil & Masala,Masalas,1269.4,0.29,1038.6,2308,81.8181818181818,Central,Theni
OD6917,Aditi,2018-05-13,2018,May,5,13,Beverages,Health Drinks,438.48,0.16,170.52,609,38.88888888888889,Central,Theni
OD6918,Komal,2017-10-02,2017,October,10,2,Food Grains,Atta & Flour,462.21000000000004,0.12,188.79,651,40.84507042253521,Central,Nagercoil
OD6919,Kumar,2018-07-13,2018,July,7,13,Bakery,Cakes,1512.46,0.31,96.54,1609,6.382978723404256,Central,Bodi
OD6920,James,2018-12-17,2018,December,12,17,Beverages,Health Drinks,1444.12,0.25,383.88,1828,26.58227848101266,Central,Ramanadhapuram
OD6921,Roshan,2017-10-31,2017,October,10,31,Beverages,Soft Drinks,1391.2,0.15,347.8,1739,25,Central,Ooty
OD6922,Krithika,2017-10-31,2017,October,10,31,Food Grains,Dals & Pulses,849,0.33,283,1132,33.33333333333333,Central,Pudukottai
OD6923,Kumar,2018-05-13,2018,May,5,13,Beverages,Soft Drinks,1991.79,0.32,467.21,2459,23.456790123456788,Central,Madurai
OD6924,Hussain,2018-11-27,2018,November,11,27,Beverages,Health Drinks,1109.83,0.31,137.17,1247,12.359550561797752,Central,Krishnagiri
OD6925,Hussain,2016-01-04,2016,January,1,4,Beverages,Soft Drinks,1115.73,0.28,333.27,1449,29.87012987012987,Central,Ooty
OD6926,Anu,2018-11-02,2018,November,11,2,Food Grains,Atta & Flour,1035.01,0.32,211.99,1247,20.481927710843376,Central,Nagercoil
OD6927,Arvind,2015-07-15,2015,July,7,15,Fruits & Veggies,Fresh Vegetables,1624.35,0.35,286.65,1911,17.64705882352941,Central,Pudukottai
OD6928,Arutra,2017-11-20,2017,November,11,20,Fruits & Veggies,Organic Fruits,1959.25,0.34,345.75,2305,17.647058823529413,Central,Perambalur
OD6929,Sudha,2018-05-13,2018,May,5,13,Food Grains,Dals & Pulses,1970.26,0.2,523.74,2494,26.58227848101266,Central,Namakkal
OD6930,Muneer,2016-12-25,2016,December,12,25,Bakery,Biscuits,2170.96,0.17,296.04,2467,13.636363636363638,Central,Kanyakumari
OD6931,Ridhesh,2015-11-24,2015,November,11,24,Food Grains,Rice,2151.51,0.15,321.49,2473,14.942528735632182,Central,Perambalur
OD6932,Surya,2017-09-12,2017,September,9,12,Bakery,Biscuits,544.2,0.17,362.8,907,66.66666666666666,Central,Perambalur
OD6933,Malik,2016-09-05,2016,September,9,5,Food Grains,Organic Staples,1080.54,0.11,485.46,1566,44.927536231884055,Central,Virudhunagar
OD6934,Shree,2017-09-04,2017,September,9,4,Bakery,Cakes,431.41999999999996,0.28,151.58,583,35.135135135135144,Central,Virudhunagar
OD6935,Aditi,2017-10-31,2017,October,10,31,"Eggs, Meat & Fish",Mutton,1667.96,0.25,145.04,1813,8.695652173913043,Central,Trichy
OD6936,James,2016-07-31,2016,July,7,31,Beverages,Soft Drinks,1020.11,0.15,708.89,1729,69.4915254237288,Central,Karur
OD6937,James,2015-11-24,2015,November,11,24,Fruits & Veggies,Organic Vegetables,1624.92,0.23,837.08,2462,51.515151515151516,Central,Tirunelveli
OD6938,Jonas,2015-06-01,2015,June,6,1,Bakery,Breads & Buns,1382.78,0.34,283.22,1666,20.481927710843376,Central,Theni
OD6939,Aditi,2018-07-31,2018,July,7,31,Beverages,Health Drinks,411.15999999999997,0.13,129.84,541,31.578947368421055,Central,Tirunelveli
OD6940,Jonas,2016-11-29,2016,November,11,29,Snacks,Noodles,1104.71,0.18,706.29,1811,63.93442622950819,Central,Perambalur
OD6941,Krithika,2018-09-22,2018,September,9,22,Oil & Masala,Masalas,2119.98,0.16,262.02,2382,12.359550561797752,Central,Chennai
OD6942,Veena,2017-09-17,2017,September,9,17,Snacks,Noodles,1623.78,0.23,122.22,1746,7.526881720430108,Central,Namakkal
OD6943,Veena,2017-05-19,2017,May,5,19,Bakery,Breads & Buns,1060.97,0.12,282.03,1343,26.582278481012654,Central,Namakkal
OD6944,Kumar,2017-03-08,2017,March,3,8,Oil & Masala,Edible Oil & Ghee,1056.24,0.12,410.76,1467,38.88888888888889,Central,Chennai
OD6945,Sudha,2018-06-01,2018,June,6,1,Beverages,Health Drinks,843.51,0.33,63.49,907,7.526881720430108,Central,Ooty
OD6946,Ridhesh,2018-07-20,2018,July,7,20,Snacks,Chocolates,416.5,0.23,178.5,595,42.857142857142854,Central,Viluppuram
OD6947,Veronica,2018-10-21,2018,October,10,21,Bakery,Biscuits,393.87,0.15,297.13,691,75.43859649122807,Central,Chennai
OD6948,Ramesh,2015-12-16,2015,December,12,16,Food Grains,Rice,1955.3600000000001,0.3,266.64,2222,13.636363636363635,Central,Dindigul
OD6949,Peer,2016-01-04,2016,January,1,4,Bakery,Cakes,1507.71,0.31,225.29,1733,14.942528735632182,Central,Vellore
OD6950,Kumar,2018-07-31,2018,July,7,31,Beverages,Health Drinks,604.2,0.28,455.8,1060,75.43859649122807,Central,Vellore
OD6951,Sundar,2018-11-02,2018,November,11,2,Oil & Masala,Masalas,768.58,0.14,157.42,926,20.48192771084337,Central,Vellore
OD6952,Muneer,2016-10-19,2016,October,10,19,Bakery,Breads & Buns,659.2,0.15,164.8,824,25,Central,Ramanadhapuram
OD6953,Ramesh,2018-10-21,2018,October,10,21,Fruits & Veggies,Organic Vegetables,911.84,0.13,200.16,1112,21.951219512195124,Central,Coimbatore
OD6954,Ganesh,2015-11-28,2015,November,11,28,Bakery,Biscuits,673.5,0.24,224.5,898,33.33333333333333,Central,Tirunelveli
OD6955,Vinne,2018-11-27,2018,November,11,27,"Eggs, Meat & Fish",Eggs,995.61,0.2,297.39,1293,29.87012987012987,Central,Ooty
OD6956,Komal,2016-05-04,2016,May,5,4,Oil & Masala,Spices,563.29,0.21,55.71,619,9.89010989010989,Central,Dharmapuri
OD6957,Sundar,2015-12-31,2015,December,12,31,Fruits & Veggies,Organic Fruits,1959.2,0.35,520.8,2480,26.582278481012654,Central,Tenkasi
OD6958,Veena,2017-10-02,2017,October,10,2,"Eggs, Meat & Fish",Chicken,1255.15,0.2,675.85,1931,53.84615384615385,Central,Tirunelveli
OD6959,Komal,2018-07-20,2018,July,7,20,Oil & Masala,Spices,1788.3899999999999,0.12,134.61,1923,7.526881720430109,Central,Vellore
OD6960,Surya,2017-01-08,2017,January,1,8,Snacks,Cookies,1582.24,0.21,215.76,1798,13.636363636363635,Central,Perambalur
OD6961,Esther,2017-12-23,2017,December,12,23,Snacks,Chocolates,1735.38,0.25,130.62,1866,7.526881720430108,Central,Tenkasi
OD6962,Veronica,2016-12-04,2016,December,12,4,Oil & Masala,Masalas,508.66,0.14,368.34,877,72.41379310344827,Central,Tirunelveli
OD6963,Jonas,2017-12-02,2017,December,12,2,Fruits & Veggies,Organic Vegetables,658,0.23,517,1175,78.57142857142857,Central,Salem
OD6964,Anu,2018-09-22,2018,September,9,22,Beverages,Soft Drinks,1018.09,0.25,650.91,1669,63.93442622950819,Central,Tenkasi
OD6965,Veena,2018-08-15,2018,August,8,15,"Eggs, Meat & Fish",Fish,804.54,0.18,414.46,1219,51.515151515151516,Central,Cumbum
OD6966,Ram,2018-05-07,2018,May,5,7,Beverages,Health Drinks,976.3199999999999,0.21,379.68,1356,38.88888888888889,Central,Dharmapuri
OD6967,Krithika,2017-03-08,2017,March,3,8,Bakery,Cakes,653.9,0.24,352.1,1006,53.846153846153854,Central,Madurai
OD6968,Willams,2015-06-01,2015,June,6,1,Bakery,Breads & Buns,536.4,0.28,357.6,894,66.66666666666667,Central,Coimbatore
OD6969,Yusuf,2017-12-09,2017,December,12,9,Bakery,Biscuits,947.1,0.29,405.9,1353,42.857142857142854,Central,Ramanadhapuram
OD6970,Muneer,2015-11-12,2015,November,11,12,Oil & Masala,Spices,1291.46,0.29,791.54,2083,61.29032258064515,Central,Ramanadhapuram
OD6971,James,2017-03-21,2017,March,3,21,Bakery,Breads & Buns,1987.2,0.15,172.8,2160,8.695652173913043,Central,Tenkasi
OD6972,Akash,2015-11-21,2015,November,11,21,Fruits & Veggies,Organic Vegetables,1538.4,0.19,384.6,1923,25,Central,Trichy
OD6973,Arutra,2015-11-25,2015,November,11,25,Food Grains,Organic Staples,643.97,0.15,263.03,907,40.84507042253521,Central,Cumbum
OD6974,Vince,2017-02-16,2017,February,2,16,Snacks,Noodles,1248.38,0.2,438.62,1687,35.13513513513513,Central,Tenkasi
OD6975,Suresh,2018-06-29,2018,June,6,29,Fruits & Veggies,Organic Fruits,599.14,0.16,433.86,1033,72.41379310344827,Central,Dharmapuri
OD6976,Ramesh,2015-12-23,2015,December,12,23,"Eggs, Meat & Fish",Mutton,1292.94,0.11,666.06,1959,51.515151515151516,Central,Virudhunagar
OD6977,Roshan,2016-11-12,2016,November,11,12,Fruits & Veggies,Organic Vegetables,1100.45,0.11,592.55,1693,53.84615384615385,Central,Dindigul
OD6978,Haseena,2017-09-08,2017,September,9,8,Fruits & Veggies,Organic Vegetables,810.06,0.13,363.94,1174,44.92753623188406,Central,Madurai
OD6979,Veena,2016-11-21,2016,November,11,21,Bakery,Cakes,1495.6799999999998,0.17,841.32,2337,56.250000000000014,Central,Viluppuram
OD6980,Esther,2018-10-27,2018,October,10,27,Food Grains,Rice,2044.24,0.26,278.76,2323,13.636363636363635,Central,Theni
OD6981,Shah,2015-12-31,2015,December,12,31,Oil & Masala,Spices,1909,0.23,166,2075,8.695652173913043,Central,Tirunelveli
OD6982,Surya,2016-11-03,2016,November,11,3,Snacks,Chocolates,1829.88,0.23,159.12,1989,8.695652173913043,Central,Chennai
OD6983,Mathew,2015-11-29,2015,November,11,29,Oil & Masala,Edible Oil & Ghee,1138.48,0.15,894.52,2033,78.57142857142857,Central,Perambalur
OD6984,Yadav,2018-07-29,2018,July,7,29,Fruits & Veggies,Organic Fruits,904.8,0.14,655.2,1560,72.41379310344828,Central,Coimbatore
OD6985,Veena,2015-11-25,2015,November,11,25,Oil & Masala,Masalas,1270.18,0.23,278.82,1549,21.95121951219512,Central,Tenkasi
OD6986,Adavan,2018-11-23,2018,November,11,23,Snacks,Chocolates,633.6,0.19,86.4,720,13.636363636363638,Central,Karur
OD6987,Muneer,2015-12-09,2015,December,12,9,Fruits & Veggies,Fresh Vegetables,2085.25,0.27,109.75,2195,5.263157894736842,Central,Tenkasi
OD6988,Hussain,2017-05-09,2017,May,5,9,Snacks,Noodles,572.24,0.21,49.76,622,8.695652173913043,Central,Nagercoil
OD6989,Shah,2016-01-03,2016,January,1,3,Bakery,Biscuits,853.12,0.31,522.88,1376,61.29032258064516,Central,Karur
OD6990,Shree,2017-06-20,2017,June,6,20,Food Grains,Organic Staples,669.44,0.19,376.56,1046,56.25,Central,Ooty
OD6991,Surya,2018-10-27,2018,October,10,27,Fruits & Veggies,Fresh Fruits,1279.78,0.3,818.22,2098,63.934426229508205,Central,Cumbum
OD6992,Haseena,2015-07-09,2015,July,7,9,Snacks,Chocolates,668.4300000000001,0.29,392.57,1061,58.73015873015872,Central,Salem
OD6993,Sheeba,2017-11-03,2017,November,11,3,Oil & Masala,Edible Oil & Ghee,647.19,0.35,151.81,799,23.456790123456788,Central,Theni
OD6994,Alan,2017-12-09,2017,December,12,9,Bakery,Breads & Buns,851.37,0.15,591.63,1443,69.49152542372882,Central,Salem
OD6995,Sheeba,2016-10-24,2016,October,10,24,Beverages,Health Drinks,513.76,0.22,162.24,676,31.578947368421055,Central,Bodi
OD6996,Hussain,2016-08-06,2016,August,8,6,Bakery,Cakes,888.36,0.3,457.64,1346,51.515151515151516,Central,Theni
OD6997,Arutra,2018-12-01,2018,December,12,1,Bakery,Breads & Buns,1874.34,0.32,231.66,2106,12.359550561797754,Central,Krishnagiri
OD6998,Sundar,2016-11-16,2016,November,11,16,Fruits & Veggies,Organic Vegetables,1326.6799999999998,0.1,624.32,1951,47.058823529411775,Central,Krishnagiri
OD6999,Sudha,2015-05-05,2015,May,5,5,Oil & Masala,Masalas,796.8,0.24,448.2,1245,56.25,Central,Ramanadhapuram
OD7000,Willams,2015-12-08,2015,December,12,8,Food Grains,Dals & Pulses,1533,0.24,292,1825,19.047619047619047,Central,Tenkasi
OD7001,Ramesh,2018-05-18,2018,May,5,18,Bakery,Breads & Buns,678.28,0.24,415.72,1094,61.29032258064516,Central,Karur
OD7002,James,2016-11-23,2016,November,11,23,Oil & Masala,Edible Oil & Ghee,1006.0699999999999,0.33,410.93,1417,40.845070422535215,Central,Pudukottai
OD7003,Esther,2015-10-12,2015,October,10,12,Food Grains,Atta & Flour,1064.7,0.33,105.3,1170,9.89010989010989,Central,Chennai
OD7004,Roshan,2017-06-26,2017,June,6,26,Oil & Masala,Spices,657.46,0.15,268.54,926,40.845070422535215,Central,Cumbum
OD7005,Shree,2018-10-31,2018,October,10,31,"Eggs, Meat & Fish",Chicken,594.32,0.16,51.68,646,8.695652173913043,Central,Krishnagiri
OD7006,Ridhesh,2018-09-22,2018,September,9,22,"Eggs, Meat & Fish",Chicken,643.45,0.12,113.55,757,17.64705882352941,Central,Tenkasi
OD7007,Yusuf,2018-12-07,2018,December,12,7,Oil & Masala,Spices,894.88,0.11,703.12,1598,78.57142857142857,Central,Dindigul
OD7008,Veena,2016-07-17,2016,July,7,17,Fruits & Veggies,Organic Fruits,1301.25,0.27,433.75,1735,33.33333333333333,Central,Theni
OD7009,Sudha,2016-05-02,2016,May,5,2,Bakery,Cakes,776.1,0.26,218.9,995,28.205128205128204,Central,Dharmapuri
OD7010,Malik,2016-08-06,2016,August,8,6,Food Grains,Dals & Pulses,817.65,0.34,217.35,1035,26.582278481012654,Central,Dharmapuri
OD7011,Yusuf,2017-10-23,2017,October,10,23,Oil & Masala,Edible Oil & Ghee,855.4,0.32,84.6,940,9.89010989010989,Central,Cumbum
OD7012,Sabeela,2015-11-01,2015,November,11,1,Bakery,Breads & Buns,2010.26,0.28,411.74,2422,20.481927710843372,Central,Tirunelveli
OD7013,Surya,2018-07-23,2018,July,7,23,Oil & Masala,Spices,356.95,0.28,248.05,605,69.49152542372882,Central,Viluppuram
OD7014,Verma,2018-09-03,2018,September,9,3,Fruits & Veggies,Fresh Fruits,342.2,0.1,237.8,580,69.49152542372882,Central,Kanyakumari
OD7015,Krithika,2018-06-24,2018,June,6,24,Snacks,Chocolates,361.12,0.14,230.88,592,63.93442622950819,Central,Dindigul
OD7016,Vince,2015-11-25,2015,November,11,25,Beverages,Soft Drinks,932.4,0.35,177.6,1110,19.047619047619047,Central,Karur
OD7017,Ravi,2018-08-06,2018,August,8,6,Beverages,Soft Drinks,1783.76,0.25,243.24,2027,13.636363636363638,Central,Madurai
OD7018,Harish,2015-07-09,2015,July,7,9,"Eggs, Meat & Fish",Eggs,1167.3899999999999,0.28,685.61,1853,58.730158730158735,Central,Tirunelveli
OD7019,Sheeba,2018-07-05,2018,July,7,5,Snacks,Chocolates,1063.8,0.22,709.2,1773,66.66666666666667,Central,Vellore
OD7020,Haseena,2016-10-24,2016,October,10,24,Oil & Masala,Masalas,1229.46,0.22,92.54,1322,7.526881720430108,Central,Viluppuram
OD7021,Adavan,2017-10-24,2017,October,10,24,Beverages,Health Drinks,2054.7,0.18,228.3,2283,11.111111111111112,Central,Coimbatore
OD7022,Amy,2018-03-26,2018,March,3,26,Bakery,Breads & Buns,1285.6,0.21,321.4,1607,25,Central,Bodi
OD7023,Muneer,2016-03-31,2016,March,3,31,Beverages,Soft Drinks,608.39,0.25,124.61,733,20.481927710843372,Central,Chennai
OD7024,Verma,2015-08-17,2015,August,8,17,Oil & Masala,Masalas,1047.75,0.15,349.25,1397,33.33333333333333,Central,Kanyakumari
OD7025,Shree,2016-11-12,2016,November,11,12,Beverages,Soft Drinks,1598.67,0.18,120.33,1719,7.526881720430106,Central,Madurai
OD7026,Yusuf,2016-05-17,2016,May,5,17,Bakery,Cakes,404,0.25,101,505,25,Central,Krishnagiri
OD7027,Vinne,2018-12-26,2018,December,12,26,Snacks,Noodles,1232.25,0.28,92.75,1325,7.526881720430108,Central,Namakkal
OD7028,Harish,2018-12-07,2018,December,12,7,"Eggs, Meat & Fish",Fish,1401.6,0.28,518.4,1920,36.986301369863014,Central,Dharmapuri
OD7029,Willams,2015-09-22,2015,September,9,22,"Eggs, Meat & Fish",Eggs,1043.28,0.23,90.72,1134,8.695652173913043,Central,Kanyakumari
OD7030,Sudha,2018-03-26,2018,March,3,26,"Eggs, Meat & Fish",Mutton,1332.92,0.35,85.08,1418,6.382978723404255,Central,Kanyakumari
OD7031,Arutra,2017-04-18,2017,April,4,18,Beverages,Soft Drinks,1597.9,0.24,84.1,1682,5.263157894736841,Central,Viluppuram
OD7032,Hafiz,2016-08-05,2016,August,8,5,Bakery,Cakes,550.55,0.23,164.45,715,29.87012987012987,Central,Ramanadhapuram
OD7033,Ravi,2017-04-10,2017,April,4,10,"Eggs, Meat & Fish",Fish,797.68,0.11,554.32,1352,69.49152542372883,Central,Madurai
OD7034,Shree,2017-02-16,2017,February,2,16,Beverages,Soft Drinks,897.6,0.34,734.4,1632,81.81818181818181,Central,Perambalur
OD7035,Shah,2018-09-02,2018,September,9,2,Snacks,Noodles,2003.45,0.18,353.55,2357,17.647058823529413,Central,Virudhunagar
OD7036,Arutra,2016-07-17,2016,July,7,17,"Eggs, Meat & Fish",Chicken,1779.08,0.18,472.92,2252,26.58227848101266,Central,Namakkal
OD7037,Surya,2018-04-27,2018,April,4,27,"Eggs, Meat & Fish",Mutton,690.08,0.29,217.92,908,31.57894736842105,Central,Krishnagiri
OD7038,Vinne,2017-07-25,2017,July,7,25,Oil & Masala,Edible Oil & Ghee,1444.48,0.17,923.52,2368,63.93442622950819,Central,Perambalur
OD7039,Verma,2017-09-25,2017,September,9,25,Food Grains,Dals & Pulses,1479.06,0.11,302.94,1782,20.481927710843372,Central,Tirunelveli
OD7040,Kumar,2018-09-09,2018,September,9,9,Beverages,Soft Drinks,845.25,0.17,379.75,1225,44.927536231884055,Central,Madurai
OD7041,Ravi,2017-01-30,2017,January,1,30,Beverages,Health Drinks,1081.9,0.19,663.1,1745,61.29032258064516,Central,Trichy
OD7042,Jackson,2017-09-06,2017,September,9,6,Beverages,Health Drinks,1564.6399999999999,0.18,467.36,2032,29.870129870129876,Central,Karur
OD7043,Haseena,2016-11-23,2016,November,11,23,Fruits & Veggies,Organic Vegetables,1033.23,0.11,77.77,1111,7.526881720430106,Central,Dindigul
OD7044,Vinne,2017-04-21,2017,April,4,21,Bakery,Cakes,824.8,0.29,206.2,1031,25,Central,Coimbatore
OD7045,Veronica,2018-04-17,2018,April,4,17,Fruits & Veggies,Organic Vegetables,509.25,0.14,169.75,679,33.33333333333333,Central,Namakkal
OD7046,Kumar,2018-11-13,2018,November,11,13,Snacks,Noodles,771,0.27,514,1285,66.66666666666666,Central,Chennai
OD7047,Sheeba,2018-03-02,2018,March,3,2,Fruits & Veggies,Organic Fruits,1895.98,0.3,121.02,2017,6.382978723404255,Central,Salem
OD7048,Amrish,2018-12-02,2018,December,12,2,Fruits & Veggies,Organic Vegetables,1243.41,0.32,93.59,1337,7.526881720430108,Central,Pudukottai
OD7049,Ridhesh,2015-07-21,2015,July,7,21,Beverages,Soft Drinks,1059.52,0.25,832.48,1892,78.57142857142857,Central,Cumbum
OD7050,Hafiz,2017-04-15,2017,April,4,15,Oil & Masala,Edible Oil & Ghee,838.53,0.23,250.47,1089,29.87012987012987,Central,Dharmapuri
OD7051,James,2016-03-30,2016,March,3,30,Bakery,Breads & Buns,1352.98,0.17,865.02,2218,63.93442622950819,Central,Perambalur
OD7052,Esther,2015-06-30,2015,June,6,30,Food Grains,Organic Staples,823.25,0.13,101.75,925,12.359550561797752,Central,Kanyakumari
OD7053,Ramesh,2018-09-02,2018,September,9,2,Food Grains,Dals & Pulses,1460.2,0.14,625.8,2086,42.857142857142854,Central,Nagercoil
OD7054,Ravi,2018-05-06,2018,May,5,6,Fruits & Veggies,Fresh Fruits,1024.92,0.26,289.08,1314,28.2051282051282,Central,Namakkal
OD7055,Ramesh,2015-06-30,2015,June,6,30,Beverages,Health Drinks,1590.75,0.15,530.25,2121,33.33333333333333,Central,Cumbum
OD7056,Vinne,2018-05-19,2018,May,5,19,Beverages,Health Drinks,1539.75,0.35,513.25,2053,33.33333333333333,Central,Viluppuram
OD7057,Veena,2018-07-05,2018,July,7,5,Snacks,Cookies,658.24,0.19,89.76,748,13.636363636363638,Central,Krishnagiri
